ID,Parity,maxDIM,Parity_class,Lac_len_group,a,b,b0,c,Tp,Mp,MY_tmax,t_max,Persistency,Model
1104_6,6,370,Multiparous,Group1,42.0654777216824,18.7559030940642,0.00667972740769977,0.0876457028792145,53.4876811539099,24.2563626703146,8.05247879098997,370,-0.0511951128423664,Wilmink
1112_1,1,365,Primiparous,Group1,28.7703280611826,0.0127826623876693,0.0047856375359298,0.00659456042617024,138.298108761788,42.1142563159067,23.51670932178,365,-0.0820352529595128,Dijkstra
1112_1,1,365,Primiparous,Group1,11.8757661997528,0.347445201267018,,0.0033963807967892,102.298659088957,41.8878212425389,26.7012906333551,365,-0.057809109601486,Wood
1112_1,1,365,Primiparous,Group1,89.4800975201986,61.8213166014845,0.00671971047299592,0.168221847753047,134.531045059182,41.8149449034985,22.7586942394559,365,-0.0826846751178965,Wilmink
1117_1,1,421,Primiparous,Group2,23.9288079871009,0.0256246720881547,0.0323470870081406,0.00256669914064181,71.1326787456386,40.6637433747578,17.9336788741998,421,-0.0649676695127313,Dijkstra
1117_1,1,421,Primiparous,Group2,17.0295203978327,0.261031359284305,,0.00373410017962402,69.9047552898241,39.7477028511725,17.1193400021502,421,-0.06445078134767,Wood
1117_1,1,421,Primiparous,Group2,46.2260203378295,25.2321164554482,0.0420935295543833,0.0705667946334561,64.4149352167674,40.0040362850033,16.5173992893852,421,-0.0658654534785287,Wilmink
1135_6,6,359,Multiparous,Group1,34.3802943428614,0.0279053395215175,0.0458736410154525,0.00237142399970359,53.7416995506415,52.8075043136726,26.9626103039223,359,-0.0846656551900638,Dijkstra
1135_6,6,359,Multiparous,Group1,29.30097943066,0.187589165148977,,0.00341500148053497,54.9309176637869,51.4972442544946,25.9269494430808,359,-0.0840937020461041,Wood
1135_6,6,359,Multiparous,Group1,58.1197167828269,28.86010413186,0.0614774451312735,0.0905355462248708,48.398042035013,52.2653108151857,25.6174556805952,359,-0.0857942277929697,Wilmink
1138_5,5,578,Multiparous,Group2,30.7033112990183,0.039349349434801,0.0420029474289595,0.00394895669897152,54.7349213681879,57.456723083217,7.99404640740647,578,-0.0945269973015231,Dijkstra
1138_5,5,578,Multiparous,Group2,26.1733747402904,0.256601448781935,,0.00511240348555782,50.1919399567768,55.3100783409382,6.97023762305678,578,-0.0915860222254332,Wood
1138_5,5,578,Multiparous,Group2,-839.905603364531,-902.697439486472,0.000515842143437972,-0.30607577122036,813.42764950586,2.41651129980136,6.97467935857421,578,-0.0193612265523613,Wilmink
1141_4,4,315,Multiparous,Group1,14.4323057165948,0.0167575493380018,0.0194061498103993,0.00436347283206656,69.3378447143636,20.1979842485785,8.64154002934107,315,-0.0470420208021074,Dijkstra
1141_4,4,315,Multiparous,Group1,7.89335253765874,0.308677750946059,,0.00529620891850664,58.2827746593305,20.3323435870482,8.7881685095798,315,-0.0449684475287899,Wood
1141_4,4,315,Multiparous,Group1,25.3205173701776,11.9299073418288,0.0300311258358159,0.0548042667158752,62.5189611766276,20.0692960571889,8.05624375467425,315,-0.0475800177252859,Wilmink
1152_5,5,419,Multiparous,Group2,14.7254338600821,0.0191598377822384,0.0219098808436091,0.00400240213571245,71.4710227045222,22.0944984461486,6.59929922678561,419,-0.0445867833524242,Dijkstra
1152_5,5,419,Multiparous,Group2,7.53204815885988,0.339393999879213,,0.00528568869422617,64.2099865340067,22.0295495128071,6.38327063081283,419,-0.0441001107363299,Wood
1152_5,5,419,Multiparous,Group2,25.8362386519401,14.3432037199518,0.0429611815004702,0.0488841885621118,58.9862541810933,21.8148746678379,5.35376342612905,419,-0.0457235631496946,Wilmink
1181_3,3,357,Multiparous,Group1,27.2643415567453,0.0340233082065777,0.0397630058267635,0.0036380322937756,56.2231858959875,47.7126872929171,17.5044281270345,357,-0.100434135044187,Dijkstra
1181_3,3,357,Multiparous,Group1,19.4475285163688,0.289291128460721,,0.00523066397729612,55.3067697937392,46.4940282963127,16.4569811077111,357,-0.0995615551865912,Wood
1181_3,3,357,Multiparous,Group1,53.8333593996867,32.6521974382814,0.0590459664321118,0.108154952270822,48.7867947788712,46.7251182236353,15.2220414161346,357,-0.102211963257378,Wilmink
1183_4,4,357,Multiparous,Group1,31.8361340820904,0.0119908391646074,0.0106892070549031,0.00430992088844693,95.7249121889164,43.2329431255881,20.4715368301847,357,-0.0871166343722027,Dijkstra
1183_4,4,357,Multiparous,Group1,13.8938256999277,0.342115105452292,,0.0043930918153767,77.8757011758373,43.7844933062534,21.6276581591492,357,-0.0793798148009397,Wood
1183_4,4,357,Multiparous,Group1,59.518987236295,29.7973221971118,0.0171204948005333,0.111598432441768,88.7700861798416,43.093973139583,19.6123136863025,357,-0.0875430302267642,Wilmink
1206_3,3,371,Multiparous,Group1,8.84120484355479,0.0255065535303481,0.0332882688881384,0.00237429197597137,71.3235089109864,14.9541318860171,7.88364233407303,371,-0.0235937411248049,Dijkstra
1206_3,3,371,Multiparous,Group1,6.25905193977373,0.259824153538371,,0.00362226534629607,71.7297405625054,14.6495353074091,7.59386341642292,371,-0.0235762548014223,Wood
1206_3,3,371,Multiparous,Group1,17.2331737348966,9.16201985559225,0.0382822840658947,0.0262112201812444,67.7563104653565,14.7725153956222,7.50880482715772,371,-0.0239533774952131,Wilmink
1215_8,8,356,Multiparous,Group1,23.9819738307799,0.236588823547387,7.2001320526402e-05,0.236596960262765,-0.477646907610653,23.9820204337925,8.19984017801643,356,-0.0442725662960472,Dijkstra
1215_8,8,356,Multiparous,Group1,16.0463242689755,0.157658973244689,,0.00407994095458848,38.6424644374764,24.3848535442547,9.48068312163038,356,-0.0469633418226743,Wood
1215_8,8,356,Multiparous,Group1,32.2787098048609,8.06656821726657,0.00796081760047398,0.0676116625154724,-6.47177777642326,24.2232223605599,7.73485127243486,356,-0.0454887031185507,Wilmink
1300_2,2,396,Multiparous,Group1,19.7561008256844,0.0704828863696329,0.0708959492722671,0.00305215681580481,44.2835094616761,44.6754703504664,15.94239513195,396,-0.0816938528373766,Dijkstra
1300_2,2,396,Multiparous,Group1,21.3444911898026,0.232371738477828,,0.00447833222002877,51.8880080934093,42.3546544549655,14.5455592693552,396,-0.0808140833207553,Wood
1300_2,2,396,Multiparous,Group1,47.4244303940275,31.7972380616216,0.0855413170120578,0.0857104159298271,40.417948832719,42.9582143786979,13.4831056858159,396,-0.082892566135223,Wilmink
1313_5,5,365,Multiparous,Group1,19.6115258600158,0.00895492765190367,0.00935114977309334,0.00530069378461793,56.075055408367,21.534576381152,7.15242647866688,365,-0.0465554826642336,Dijkstra
1313_5,5,365,Multiparous,Group1,12.098611881058,0.216378598476609,,0.00470241494934893,46.0143566246886,22.3140317658503,7.79373954869372,365,-0.0455202060616639,Wood
1313_5,5,365,Multiparous,Group1,26.2396140997098,7.57043586629739,0.0284011833819903,0.0541018439290424,48.582947021449,21.706271952526,6.49220281353057,365,-0.0480823299369607,Wilmink
1316_3,3,443,Multiparous,Group2,22.0109273603495,0.0155548021507184,0.0168324784568944,0.00572680444757533,59.3621269952779,28.0911571544421,4.38471911635331,443,-0.0617937896809186,Dijkstra
1316_3,3,443,Multiparous,Group2,11.524678281643,0.317107102307743,,0.00647426867519742,48.9796019004531,28.828814588435,4.52086751282618,443,-0.061692103233365,Wood
1316_3,3,443,Multiparous,Group2,31.8332634592676,13.7588468983898,0.0596573773321618,0.0688743308513447,41.5374661891384,27.8179001355258,1.32193489207609,443,-0.0659986001481588,Wilmink
1346_2,2,347,Multiparous,Group1,32.2045928579218,0.0316871941480809,0.0589567677949182,0.00196108901990968,47.1941185362733,48.6065819984951,27.9125414278965,347,-0.0690247985448622,Dijkstra
1346_2,2,347,Multiparous,Group1,30.9417166978571,0.144668595891463,,0.00283407662394293,51.046113104095,47.2937983202915,26.9745638588157,347,-0.0686567582355241,Wood
1346_2,2,347,Multiparous,Group1,52.3304477330399,23.1270649746319,0.0716405043705633,0.0730240920551702,43.5769514146102,48.1289674965012,26.9910877895261,347,-0.0696647133615049,Wilmink
1369_1,1,357,Primiparous,Group1,24.0284815514222,0.0224542930112756,0.00121296838718182,0.0188900655639147,142.498082263432,30.7495591292625,18.9468912121499,357,-0.055023600915343,Dijkstra
1369_1,1,357,Primiparous,Group1,12.4060148622934,0.255051824560415,,0.00264868453703172,96.2937718684468,30.8166223932481,21.5791653107892,357,-0.0354324373017955,Wood
1369_1,1,357,Primiparous,Group1,115.526824324623,91.9356047664117,0.00328353154685772,0.19166932680655,138.337725881113,30.6388047703419,18.6303986248574,357,-0.0549175946965387,Wilmink
1375_2,2,425,Multiparous,Group2,23.6084839442646,0.0430195267626307,0.0571607568020416,0.00314628550498325,45.755719788171,41.0671607310429,13.1581424664726,425,-0.0735911382736781,Dijkstra
1375_2,2,425,Multiparous,Group2,22.4537405232784,0.198462658400399,,0.0042541953307683,46.6510451377315,39.4733629380863,12.237902595328,425,-0.0719850286164343,Wood
