ID,n,obs_mean,pred_mean,R2_adj,RMSPE,RMSE_perc,MAE,MAE_perc,RMSPE_adj,MAE_adj,DW,CCC,Cb,r,mean_bias,slope_bias,random_error,mean_bias_perc_MSPE,slope_bias_perc_MSPE,random_error_perc_MSPE,Model,Parity,maxDIM,Parity_class,Lac_len_group
1039_7,391,18.987805481079,18.9878054809932,0.956001192635622,1.9822264786172,10.4394711679159,1.64342299530689,8.65514973251928,1.98987496932744,1.65612987413659,0.926344591056351,0.977623672357332,0.999749618644552,0.977868512400917,7.3722803289151e-21,1.56774244553838e-17,3.92922181253115,1.87626982661128e-19,3.98995658768488e-16,99.9999999999997,Wilmink,7,442,Multiparous,Group2
1135_6,315,40.6412801205018,40.6412801207612,0.967341705450593,1.50156860734014,3.69468826495616,1.21496414559678,2.98948296410547,1.50877041655834,1.2266464931506,1.89485973031175,0.983507263061374,0.999863985557938,0.983641052450312,6.72982968529661e-20,9.92968199846058e-18,2.25470828254941,2.98478953458544e-18,4.40397637038572e-16,100,Wilmink,6,359,Multiparous,Group1
1215_8,311,17.5390809220686,17.5390809224847,0.925987631615351,1.4231126415818,8.11395219570011,1.09301348435066,6.23187434511106,1.43002658985123,1.10365971958784,2.02016652473285,0.961829120066184,0.99927122642297,0.962530586925018,1.73107464388446e-19,4.78236648667426e-18,2.02524959062993,8.54746324548579e-18,2.36137141259055e-16,99.9999999999995,Wilmink,8,356,Multiparous,Group1
1376_7,338,31.2595190421568,31.2595190420297,0.947452178270319,1.56337309287031,5.00127046344487,1.22469985669303,3.91784612885882,1.57035766864073,1.23566731809625,1.82374349826896,0.973181574207865,0.999640321331351,0.973531732805408,1.61476649640797e-20,7.05789631250061e-19,2.44413542751089,6.60669813232263e-19,2.88768626855035e-17,100,Wilmink,7,385,Multiparous,Group1
1428_3,316,19.5364748367326,19.5364748367478,0.941997158583749,1.4345084547107,7.34271902530505,1.1393383229141,5.83185212498985,1.44136670155843,1.15025849853308,1.71241764964379,0.970327638392624,0.999559678525002,0.970755082702502,2.29162464757796e-22,5.66914544307567e-18,2.05781450663648,1.1136206106952e-20,2.75493511431307e-16,100,Wilmink,3,362,Multiparous,Group1
1512_1,345,29.1357826349355,29.135782634847,0.833004397151752,1.39024222705322,4.77159733264293,1.12332887132516,3.85549578468583,1.39632646718131,1.13318263335433,1.7527202287313,0.909472773164057,0.995893980915896,0.913222482103608,7.82751220424108e-21,1.91356352645853e-19,1.9327734498819,4.04988603538576e-19,9.90060954415248e-18,100,Wilmink,1,388,Primiparous,Group1
1530_1,289,32.0781751740113,32.0781751735786,0.891470523365885,1.41048744697632,4.39703143749602,1.14506920948885,3.56962078820663,1.41786581003296,1.157080424973,1.91169454236627,0.943042796112982,0.998376620855349,0.944576201418898,1.87216308308671e-19,3.00776842518785e-17,1.98947483807778,9.41033808145864e-18,1.51184039507328e-15,100,Wilmink,1,330,Primiparous,Group1
1669_2,303,37.6903832992721,37.6903832993116,0.970830818523849,1.69394796654626,4.49437712823413,1.32187965264868,3.50720671146426,1.70239663724406,1.33509844917516,1.34885513565874,0.985299007925682,0.999891934579746,0.985405496184748,1.56017658465505e-21,3.5882910803695e-18,2.8694597133662,5.43717891346445e-20,1.25051105044441e-16,99.9999999999997,Wilmink,2,344,Multiparous,Group1
1738_3,368,36.4547352781522,36.4547352753774,0.972455770442388,2.05710116725401,5.64289152440194,1.67778616051756,4.60238196139935,2.06553770778509,1.69157618375469,0.932861590378175,0.98611272270537,0.999903567105879,0.986207825580195,7.6994210854527e-18,6.69374351053665e-17,4.23166521231787,1.81947784126227e-16,1.58182256267628e-15,100.000000000001,Wilmink,3,414,Multiparous,Group2
1854_3,359,18.0926938482262,18.0926938479829,0.904179245550957,1.34310634106851,7.42347354316278,1.07908425193785,5.96419892465956,1.34875362459263,1.08817765855531,2.0950248698181,0.949973898948256,0.998747910778271,0.951164842195256,5.91640153733979e-20,9.39708787511031e-18,1.80393464341844,3.27972055912638e-18,5.20921747880117e-16,100,Wilmink,3,404,Multiparous,Group2
1950_3,363,27.6735239229901,27.6735239229901,0.902797189066028,1.46456627527315,5.29230133230861,1.16587483546004,4.21296123581672,1.47065597420211,1.17559045908887,1.94060953980999,0.949212399069027,0.998709477053387,0.950438962359307,0,2.70606197425884e-18,2.14495437466746,0,1.26159418877074e-16,100,Wilmink,3,412,Multiparous,Group2
1048_1,398,29.8962560988029,29.8962560979625,0.947959703925097,1.39272021530514,4.65851045262121,1.12398945454796,3.75963281433412,1.39799902215753,1.13252608331668,1.82330261619176,0.973422879038515,0.999646765930198,0.973766846664801,7.06268753751869e-19,5.94767238001746e-19,1.9396695981196,3.64118071673937e-17,3.06633273305072e-17,100,Wilmink,1,445,Primiparous,Group2
1138_5,507,28.0611705476834,28.0840154252123,0.959065688474819,3.17524768774783,11.3154498753081,2.03973019739434,7.26887067639712,3.1846838086627,2.05187144856931,0.357282831971776,0.979170198626871,0.999762186896481,0.979403113520893,0.000521888429310129,0.000213668945032232,10.0814623211736,0.00517633591005549,0.00211926950458748,99.9927043945855,Wilmink,5,578,Multiparous,Group2
1300_2,354,29.9454194891984,29.9454194904302,0.959755394176231,1.80275722148419,6.02014348850403,1.46046205242376,4.87707995859121,1.81044492041777,1.47294463406841,1.14900171924638,0.979583199093036,0.999791555405284,0.979787430486891,1.51726230363297e-18,1.75764354464018e-17,3.2499335996134,4.66859477933166e-17,5.40824447874646e-16,99.9999999999998,Wilmink,2,396,Multiparous,Group1
1389_5,339,19.6943893794674,19.6943893794673,0.918544624354385,1.4060282701837,7.13923261642003,1.11999615028569,5.68687928681533,1.41229123334212,1.12999611591324,1.92302593024237,0.957804966923509,0.999109392970273,0.958658755149955,6.67691870179064e-27,1.3306570028754e-17,1.97691549655577,3.37744264407019e-25,6.73097562942729e-16,100,Wilmink,5,383,Multiparous,Group1
1429_2,294,23.5375253769716,23.5375253788799,0.918732519545856,1.4018430783674,5.95577936047143,1.12047079533176,4.76035937247676,1.40905054530195,1.13202204064446,2.09598706141142,0.957946496158887,0.999115360133023,0.958794684160741,3.64158586559489e-18,5.25927273039091e-18,1.96516401636658,1.85306968541377e-16,2.67625128823335e-16,99.9999999999994,Wilmink,2,333,Multiparous,Group1
1514_3,403,4.39838566662247,4.398385665761,0.759633159118619,1.46340966533614,33.2715176943521,1.18300861456121,26.8964275583784,1.46888720038801,1.19188117917042,1.92028611606765,0.864171373769664,0.990732347425925,0.872255131282343,7.42136693123186e-19,4.49405439009521e-19,2.14156784859924,3.46538959112878e-17,2.09848798067952e-17,100,Wilmink,3,454,Multiparous,Group2
1560_1,352,30.3495966151383,30.3495966156047,0.765402236643392,1.32493981214641,4.36559282466882,1.07582883401353,3.54478791812644,1.33062221053858,1.0850766463403,1.89504883635457,0.867970862069268,0.991245835677598,0.87563632635686,2.17502683858123e-19,1.30792429444004e-20,1.75546550581057,1.23900289204312e-17,7.45058384861924e-19,100,Wilmink,1,401,Primiparous,Group2
1670_2,291,29.94993304627,29.9499330462722,0.924256949066803,1.41014910616552,4.70835478659323,1.12971052498516,3.77199682964183,1.41747460536146,1.14147834295375,1.88855914711666,0.960919839252213,0.999236078747271,0.961654467537747,4.77387065403548e-24,5.09733273463653e-18,1.98852050161942,2.40071482800791e-22,2.563379522859e-16,100,Wilmink,2,326,Multiparous,Group1
1767_5,290,38.8322489042092,38.8322489041716,0.938558376909996,1.45377609279945,3.74373396808824,1.15112947487951,2.96436469007782,1.46135447304331,1.16316218716048,1.907977868914,0.968531749179432,0.999504751940424,0.969011650318959,1.41871779469533e-21,1.31810744805293e-17,2.11346492799524,6.71275768953057e-20,6.2367131367694e-16,99.9999999999997,Wilmink,5,328,Multiparous,Group1
1856_7,317,11.765625265834,11.7656252657792,0.809441808829856,1.27484181673232,10.8353086889,1.00890614574074,8.5750321206514,1.28091734828793,1.01854537643253,1.95284831280193,0.895422997818763,0.99451679256432,0.90035985768521,3.0054434363176e-21,1.19570233669128e-18,1.62522165768936,1.84925140647618e-19,7.35716467371753e-17,100,Wilmink,7,361,Multiparous,Group1
1966_2,328,32.0091247887042,32.0091247849143,0.980327832922108,1.90267601373321,5.94416756563319,1.5649695147479,4.88913559829717,1.91143742314223,1.57941538719173,1.1330823591438,0.990127563795404,0.999951266302187,0.990175818724536,1.43630184821606e-17,2.74491335347135e-16,3.62017601323568,3.96749175444733e-16,7.58226490489884e-15,100,Wilmink,2,373,Multiparous,Group1
